regionId,name,country,color,coordinates,frequency,width
25->161,萨尔茨堡->国王湖,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 12.98525,47.586406,0.0</coordinates></LineString></MultiGeometry>",364935,13
25->11,萨尔茨堡->苏黎世,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",104021,11
25->933,萨尔茨堡->梅尔克,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 15.34996,48.22647,0.0</coordinates></LineString></MultiGeometry>",30143,9
25->694,萨尔茨堡->哈莱因,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 13.10037,47.68248,0.0</coordinates></LineString></MultiGeometry>",188,5
25->456,萨尔茨堡->巴德伊舍,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 13.620946,47.712381,0.0</coordinates></LineString></MultiGeometry>",4852,9
25->105,萨尔茨堡->克鲁姆洛夫,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",5234,9
25->110,萨尔茨堡->布达佩斯,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 19.031082,47.496968,0.0</coordinates></LineString></MultiGeometry>",1444,7
25->1708,萨尔茨堡->Ingolstadt,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 11.425754,48.766535,0.0</coordinates></LineString></MultiGeometry>",724,7
25->16,萨尔茨堡->慕尼黑,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",348,7
25->106,萨尔茨堡->圣沃尔夫冈,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 13.439711,47.741828,0.0</coordinates></LineString></MultiGeometry>",104,5
25->1014,萨尔茨堡->布莱德,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.057632,47.808402,0.0 14.11458,46.368327,0.0</coordinates></LineString></MultiGeometry>",1,1
107->25,哈尔施塔特->萨尔茨堡,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 13.057632,47.808402,0.0</coordinates></LineString></MultiGeometry>",1445109,13
107->456,哈尔施塔特->巴德伊舍,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 13.620946,47.712381,0.0</coordinates></LineString></MultiGeometry>",95408,11
107->5,哈尔施塔特->维也纳,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 16.373819,48.208174,0.0</coordinates></LineString></MultiGeometry>",235721,11
107->161,哈尔施塔特->国王湖,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 12.98525,47.586406,0.0</coordinates></LineString></MultiGeometry>",2297,7
107->105,哈尔施塔特->克鲁姆洛夫,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",6522,9
107->106,哈尔施塔特->圣沃尔夫冈,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 13.439711,47.741828,0.0</coordinates></LineString></MultiGeometry>",318,7
107->160,哈尔施塔特->新天鹅堡,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 10.749833,47.557531,0.0</coordinates></LineString></MultiGeometry>",104,5
107->933,哈尔施塔特->梅尔克,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 15.34996,48.22647,0.0</coordinates></LineString></MultiGeometry>",130,5
107->108,哈尔施塔特->因斯布鲁克,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>13.645281,47.563485,0.0 11.404538,47.270294,0.0</coordinates></LineString></MultiGeometry>",2,1
5->110,维也纳->布达佩斯,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 19.031082,47.496968,0.0</coordinates></LineString></MultiGeometry>",1020505,13
5->18,维也纳->巴塞罗那,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",18604,9
5->3,维也纳->雅典,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 23.727539,37.98381,0.0</coordinates></LineString></MultiGeometry>",126875,11
5->17,维也纳->马德里,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",191711,11
5->11,维也纳->苏黎世,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",48500,11
5->263,维也纳->布拉格,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 14.437801,50.075538,0.0</coordinates></LineString></MultiGeometry>",7361,9
5->6,维也纳->阿姆斯特丹,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 4.895168,52.370216,0.0</coordinates></LineString></MultiGeometry>",29901,9
5->25,维也纳->萨尔茨堡,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 13.057632,47.808402,0.0</coordinates></LineString></MultiGeometry>",114949,11
5->12,维也纳->卢塞恩,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 8.310405,47.04952,0.0</coordinates></LineString></MultiGeometry>",43815,11
5->105,维也纳->克鲁姆洛夫,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",11700,9
5->1,维也纳->巴黎,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",12216,9
5->8,维也纳->罗马,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 12.496366,41.902783,0.0</coordinates></LineString></MultiGeometry>",57321,11
5->157,维也纳->柏林,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",37221,11
5->7,维也纳->米兰,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",30896,9
5->256,维也纳->尼斯,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",29744,9
5->107,维也纳->哈尔施塔特,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 13.645281,47.563485,0.0</coordinates></LineString></MultiGeometry>",2278,7
5->1131,维也纳->布尔诺,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 16.606837,49.19506,0.0</coordinates></LineString></MultiGeometry>",2668,7
5->1014,维也纳->布莱德,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 14.11458,46.368327,0.0</coordinates></LineString></MultiGeometry>",2388,7
5->1141,维也纳->布拉迪斯拉发,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 17.107748,48.148597,0.0</coordinates></LineString></MultiGeometry>",130,5
5->530,维也纳->摩纳哥,Austria,#0B5D97,"<MultiGeometry><LineString><coordinates>16.373819,48.208174,0.0 7.420816,43.737411,0.0</coordinates></LineString></MultiGeometry>",19,3
566->13,恩格尔贝格->因特拉肯,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.406992,46.820027,0.0 7.863205,46.686348,0.0</coordinates></LineString></MultiGeometry>",462438,13
566->427,恩格尔贝格->施皮茨,Switzerland,#C5FA77,"<MultiGeometry><LineString><coordinates>8.406992,46.820027,0.0 7.679152,46.688483,0.0</coordinates></LineString></MultiGeometry>",6248,9
6->8,阿姆斯特丹->罗马,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 12.496366,41.902783,0.0</coordinates></LineString></MultiGeometry>",113789,11
6->17,阿姆斯特丹->马德里,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 -3.70379,40.416775,0.0</coordinates></LineString></MultiGeometry>",93740,11
6->5,阿姆斯特丹->维也纳,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 16.373819,48.208174,0.0</coordinates></LineString></MultiGeometry>",72170,11
6->110,阿姆斯特丹->布达佩斯,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 19.031082,47.496968,0.0</coordinates></LineString></MultiGeometry>",81244,11
6->1184,阿姆斯特丹->Edam,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 5.049182,52.512637,0.0</coordinates></LineString></MultiGeometry>",215654,11
6->1,阿姆斯特丹->巴黎,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",197452,11
6->20,阿姆斯特丹->羊角村,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 6.077978,52.740177,0.0</coordinates></LineString></MultiGeometry>",84860,11
6->583,阿姆斯特丹->安特卫普,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 4.402464,51.219448,0.0</coordinates></LineString></MultiGeometry>",22984,9
6->91,阿姆斯特丹->威尼斯,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 12.309386,45.543401,0.0</coordinates></LineString></MultiGeometry>",21090,9
6->499,阿姆斯特丹->海牙,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 4.3007,52.070498,0.0</coordinates></LineString></MultiGeometry>",121729,11
6->135,阿姆斯特丹->伦敦,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 -0.129958,51.540865,0.0</coordinates></LineString></MultiGeometry>",179995,11
6->263,阿姆斯特丹->布拉格,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 14.437801,50.075538,0.0</coordinates></LineString></MultiGeometry>",31460,9
6->105,阿姆斯特丹->克鲁姆洛夫,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 14.318539,48.81283,0.0</coordinates></LineString></MultiGeometry>",30904,9
6->901,阿姆斯特丹->利瑟,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 4.557483,52.25793,0.0</coordinates></LineString></MultiGeometry>",18334,9
6->157,阿姆斯特丹->柏林,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 13.394516,52.520013,0.0</coordinates></LineString></MultiGeometry>",10424,9
6->11,阿姆斯特丹->苏黎世,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 8.541694,47.376887,0.0</coordinates></LineString></MultiGeometry>",40513,11
6->7,阿姆斯特丹->米兰,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 9.185924,45.465422,0.0</coordinates></LineString></MultiGeometry>",30761,9
6->854,阿姆斯特丹->乌德勒支,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 5.12142,52.090737,0.0</coordinates></LineString></MultiGeometry>",1647,7
6->16,阿姆斯特丹->慕尼黑,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 11.581981,48.135125,0.0</coordinates></LineString></MultiGeometry>",5912,9
6->3,阿姆斯特丹->雅典,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 23.727539,37.98381,0.0</coordinates></LineString></MultiGeometry>",13063,9
6->18,阿姆斯特丹->巴塞罗那,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 2.173404,41.385064,0.0</coordinates></LineString></MultiGeometry>",3155,7
6->155,阿姆斯特丹->鹿特丹,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 4.49383,51.911858,0.0</coordinates></LineString></MultiGeometry>",18201,9
6->438,阿姆斯特丹->卢森堡,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 6.131935,49.611621,0.0</coordinates></LineString></MultiGeometry>",6349,9
6->15,阿姆斯特丹->日内瓦,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 6.143158,46.204391,0.0</coordinates></LineString></MultiGeometry>",4574,9
6->161,阿姆斯特丹->国王湖,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 12.98525,47.586406,0.0</coordinates></LineString></MultiGeometry>",3,1
6->256,阿姆斯特丹->尼斯,Netherlands,#149EC8,"<MultiGeometry><LineString><coordinates>4.895168,52.370216,0.0 7.261953,43.710173,0.0</coordinates></LineString></MultiGeometry>",3,1
135->136,伦敦->剑桥,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 0.119428,52.274333,0.0</coordinates></LineString></MultiGeometry>",975188,13
135->138,伦敦->牛津,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -1.256,51.742915,0.0</coordinates></LineString></MultiGeometry>",1542912,13
135->982,伦敦->比斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -1.15359,51.899603,0.0</coordinates></LineString></MultiGeometry>",1935121,13
135->137,伦敦->温莎,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -0.61291,51.482705,0.0</coordinates></LineString></MultiGeometry>",50595,11
135->1,伦敦->巴黎,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 2.352222,48.856614,0.0</coordinates></LineString></MultiGeometry>",31399,9
135->132,伦敦->约克,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -1.09761,53.965618,0.0</coordinates></LineString></MultiGeometry>",1161788,13
135->603,伦敦->巴斯,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -2.359904,51.375801,0.0</coordinates></LineString></MultiGeometry>",22763,9
135->462,伦敦->利物浦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -2.991573,53.408371,0.0</coordinates></LineString></MultiGeometry>",41030,11
135->125,伦敦->爱丁堡,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -3.196997,55.953526,0.0</coordinates></LineString></MultiGeometry>",18,3
135->2183,伦敦->朴次茅斯,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -1.087977,50.819768,0.0</coordinates></LineString></MultiGeometry>",9,3
135->783,伦敦->坎特伯雷,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 1.078909,51.280233,0.0</coordinates></LineString></MultiGeometry>",9,3
135->139,伦敦->科茨沃尔德,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -1.875645,51.802628,0.0</coordinates></LineString></MultiGeometry>",2,1
135->142,伦敦->加的夫,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -3.179895,51.484956,0.0</coordinates></LineString></MultiGeometry>",1,1
135->133,伦敦->曼彻斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-0.129958,51.540865,0.0 -2.246482,53.478282,0.0</coordinates></LineString></MultiGeometry>",1,1
136->132,剑桥->约克,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -1.09761,53.965618,0.0</coordinates></LineString></MultiGeometry>",156117,11
136->125,剑桥->爱丁堡,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -3.196997,55.953526,0.0</coordinates></LineString></MultiGeometry>",533237,13
136->135,剑桥->伦敦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -0.129958,51.540865,0.0</coordinates></LineString></MultiGeometry>",202164,11
136->603,剑桥->巴斯,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -2.359904,51.375801,0.0</coordinates></LineString></MultiGeometry>",107397,11
136->131,剑桥->湖区,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -3.087429,54.461984,0.0</coordinates></LineString></MultiGeometry>",5,3
136->982,剑桥->比斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -1.15359,51.899603,0.0</coordinates></LineString></MultiGeometry>",1,1
136->137,剑桥->温莎,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>0.119428,52.274333,0.0 -0.61291,51.482705,0.0</coordinates></LineString></MultiGeometry>",1,1
132->131,约克->湖区,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -3.087429,54.461984,0.0</coordinates></LineString></MultiGeometry>",575903,13
132->125,约克->爱丁堡,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -3.196997,55.953526,0.0</coordinates></LineString></MultiGeometry>",803340,13
132->135,约克->伦敦,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -0.129958,51.540865,0.0</coordinates></LineString></MultiGeometry>",38339,11
132->138,约克->牛津,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -1.256,51.742915,0.0</coordinates></LineString></MultiGeometry>",74990,11
132->133,约克->曼彻斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -2.246482,53.478282,0.0</coordinates></LineString></MultiGeometry>",60688,11
132->982,约克->比斯特,United Kingdom,#3D1768,"<MultiGeometry><LineString><coordinates>-1.09761,53.965618,0.0 -1.15359,51.899603,0.0</coordinates></LineString></MultiGeometry>",1,1
